Date,Close,Open,High,Low,Change
2013-12-09,1052.95,1052.65,1054.55,1052.05,-0.0038
2013-12-10,1052.0,1052.9,1054.2,1051.8,-0.0009
2013-12-11,1052.12,1051.53,1053.72,1051.03,0.0001
2013-12-12,1051.5,1054.35,1056.05,1051.37,-0.0006
2013-12-13,1053.35,1052.35,1054.25,1052.35,0.0018
2013-12-16,1053.0,1054.9,1055.1,1051.9,-0.0003
2013-12-17,1050.9,1052.05,1052.35,1050.65,-0.002
2013-12-18,1052.25,1052.8,1053.3,1051.4,0.0013
2013-12-19,1059.73,1054.45,1062.65,1053.25,0.0070999999999999995
2013-12-20,1061.8,1061.45,1064.25,1060.05,0.002
2013-12-23,1060.5,1061.9,1062.7,1059.9,-0.0012
2013-12-24,1060.2,1061.35,1061.95,1059.75,-0.0003
2013-12-25,1060.2,1060.2,1060.2,1060.2,0.0
2013-12-26,1059.25,1059.75,1060.55,1057.55,-0.0009
2013-12-27,1054.67,1057.85,1059.05,1053.75,-0.0043
2013-12-30,1055.72,1054.28,1057.07,1053.78,0.001
2013-12-31,1050.5,1048.27,1050.5,1046.52,-0.0049
2014-01-01,1050.5,1050.5,1050.5,1050.5,0.0
2014-01-02,1050.55,1051.15,1052.45,1048.45,0.0
2014-01-03,1055.5,1052.4,1057.4,1051.9,0.004699999999999999
2014-01-06,1065.46,1055.85,1068.05,1055.05,0.009399999999999999
2014-01-07,1069.5,1065.7,1071.8,1063.9,0.0038
2014-01-08,1065.7,1068.65,1070.35,1063.95,-0.0036
2014-01-09,1063.0,1069.4,1070.2,1061.8,-0.0025
2014-01-10,1061.77,1063.35,1065.55,1060.85,-0.0012
2014-01-13,1057.0,1056.4,1058.2,1055.9,-0.0045000000000000005
2014-01-14,1059.4,1057.1,1060.0,1056.8,0.0023
2014-01-15,1063.6,1062.9,1064.6,1061.3,0.004
2014-01-16,1063.5,1065.2,1065.9,1063.0,-0.0001
2014-01-17,1061.8,1061.9,1063.0,1060.3,-0.0016
2014-01-20,1063.77,1062.05,1065.65,1062.05,0.0019
2014-01-21,1065.3,1063.65,1065.55,1062.85,0.0014000000000000002
2014-01-22,1067.55,1069.25,1070.25,1066.65,0.0021
2014-01-23,1073.55,1067.75,1074.55,1067.75,0.005600000000000001
2014-01-24,1080.35,1075.15,1080.55,1073.85,0.0063
2014-01-27,1083.8,1085.0,1087.5,1081.5,0.0032
2014-01-28,1079.59,1079.35,1081.45,1077.75,-0.0039000000000000003
2014-01-29,1070.05,1073.05,1074.05,1068.05,-0.0088
2014-01-30,1080.5,1081.11,1081.11,1080.36,0.0098
2014-01-31,1081.31,1081.06,1081.31,1081.06,0.0007000000000000001
2014-02-03,1084.75,1080.4,1085.6,1078.4,0.0032
2014-02-04,1084.0,1087.4,1090.1,1081.8,-0.0007000000000000001
2014-02-05,1078.0,1076.4,1083.0,1075.4,-0.0055000000000000005
2014-02-06,1079.05,1076.15,1079.55,1073.65,0.001
2014-02-07,1075.0,1075.4,1077.4,1073.8,-0.0038
2014-02-10,1072.8,1074.4,1074.8,1070.3,-0.002
2014-02-11,1070.9,1073.0,1073.5,1070.4,-0.0018
2014-02-12,1062.59,1065.25,1068.05,1061.95,-0.0078000000000000005
2014-02-13,1066.25,1061.4,1066.9,1061.1,0.0034000000000000002
2014-02-14,1063.5,1062.5,1064.1,1060.4,-0.0026
2014-02-17,1060.45,1058.15,1062.25,1058.15,-0.0029
2014-02-18,1065.5,1059.6,1066.7,1059.6,0.0048
2014-02-19,1065.7,1064.35,1069.55,1064.35,0.0002
2014-02-20,1072.2,1065.7,1073.8,1065.7,0.0060999999999999995
2014-02-21,1073.0,1073.9,1076.7,1072.0,0.0007000000000000001
2014-02-24,1074.5,1075.4,1078.8,1074.4,0.0014000000000000002
2014-02-25,1074.0,1069.9,1074.0,1069.4,-0.0005
2014-02-26,1065.97,1073.45,1074.75,1064.35,-0.0075
2014-02-27,1069.8,1069.85,1072.35,1066.05,0.0036
2014-02-28,1066.46,1064.65,1068.95,1063.75,-0.0031
2014-03-03,1070.18,1072.68,1075.38,1068.97,0.0034999999999999996
2014-03-04,1071.45,1071.15,1073.55,1069.95,0.0012
2014-03-05,1071.3,1068.15,1072.65,1067.75,-0.0001
2014-03-06,1064.55,1071.25,1073.25,1064.05,-0.0063
2014-03-07,1065.15,1063.35,1065.3,1060.85,0.0006
2014-03-10,1067.3,1064.6,1067.6,1064.5,0.002
2014-03-11,1065.58,1066.95,1067.15,1063.25,-0.0016
2014-03-12,1070.65,1069.75,1070.95,1067.45,0.0048
2014-03-13,1070.0,1067.5,1070.5,1067.0,-0.0006
2014-03-14,1071.23,1068.4,1073.7,1068.4,0.0011
2014-03-17,1067.75,1072.25,1074.05,1067.75,-0.0032
2014-03-18,1069.5,1067.5,1070.2,1066.1,0.0016
2014-03-19,1070.68,1069.3,1072.7,1068.3,0.0011
2014-03-20,1077.23,1076.55,1077.85,1074.45,0.0060999999999999995
2014-03-21,1080.0,1078.1,1083.2,1077.9,0.0026
2014-03-24,1077.8,1079.1,1082.1,1077.6,-0.002
2014-03-25,1079.5,1077.3,1080.7,1076.3,0.0016
2014-03-26,1075.1,1075.3,1076.8,1073.9,-0.0040999999999999995
2014-03-27,1071.9,1074.75,1076.15,1070.85,-0.003
2014-03-28,1070.0,1067.9,1070.9,1067.9,-0.0018
2014-03-31,1064.9,1066.35,1067.55,1064.15,-0.0048
2014-04-01,1058.5,1061.8,1062.8,1058.5,-0.006
2014-04-02,1057.65,1056.85,1058.25,1055.75,-0.0008
2014-04-03,1058.0,1057.9,1059.8,1057.4,0.0003
2014-04-04,1054.3,1057.75,1058.65,1053.45,-0.0034999999999999996
2014-04-07,1055.57,1051.3,1056.3,1051.3,0.0012
2014-04-08,1052.35,1055.15,1055.25,1052.15,-0.0031
2014-04-09,1041.5,1046.55,1046.65,1040.15,-0.0103
2014-04-10,1040.15,1036.35,1041.05,1031.45,-0.0013
2014-04-11,1035.65,1039.65,1042.95,1033.55,-0.0043
2014-04-14,1039.69,1039.3,1040.7,1037.4,0.0039000000000000003
2014-04-15,1041.3,1039.8,1044.2,1039.8,0.0015
2014-04-16,1038.6,1041.2,1044.9,1037.4,-0.0026
2014-04-17,1038.5,1035.4,1039.8,1034.5,-0.0001
2014-04-18,1038.0,1039.05,1039.55,1036.35,-0.0005
2014-04-21,1039.01,1037.85,1039.55,1037.05,0.001
2014-04-22,1037.9,1038.95,1042.25,1037.35,-0.0011
2014-04-23,1039.6,1038.65,1041.35,1038.15,0.0016
2014-04-24,1039.75,1039.15,1039.75,1036.55,0.0001
2014-04-25,1041.2,1037.75,1041.55,1037.05,0.0014000000000000002
2014-04-28,1035.15,1038.85,1040.15,1035.05,-0.0058
2014-04-29,1030.28,1032.35,1033.55,1030.28,-0.004699999999999999
2014-04-30,1033.5,1031.15,1034.35,1030.65,0.0031
2014-05-01,1033.5,1033.5,1033.5,1033.5,0.0
2014-05-02,1030.12,1031.22,1033.12,1030.12,-0.0033
2014-05-05,1030.12,1030.12,1030.12,1030.12,0.0
2014-05-06,1030.12,1030.12,1030.12,1030.12,0.0
2014-05-07,1022.55,1026.05,1027.35,1022.55,-0.0073
2014-05-08,1022.7,1023.2,1025.2,1022.1,0.0001
2014-05-09,1024.2,1022.45,1024.95,1020.85,0.0015
2014-05-12,1024.58,1026.3,1026.3,1023.9,0.0004
2014-05-13,1022.5,1023.3,1024.1,1021.9,-0.002
2014-05-14,1027.9,1022.2,1028.6,1021.5,0.0053
2014-05-15,1025.05,1027.15,1028.45,1025.05,-0.0028000000000000004
2014-05-16,1023.82,1027.3,1027.7,1023.82,-0.0012
2014-05-19,1022.5,1023.9,1025.0,1022.4,-0.0013
2014-05-20,1025.5,1021.9,1028.2,1021.8,0.0029
2014-05-21,1027.1,1024.9,1028.7,1024.6,0.0016
2014-05-22,1024.75,1026.95,1026.95,1024.55,-0.0023
2014-05-23,1024.85,1024.2,1025.7,1023.4,0.0001
2014-05-26,1024.3,1024.55,1025.05,1023.95,-0.0005
2014-05-27,1024.0,1024.3,1025.0,1023.6,-0.0003
2014-05-28,1022.25,1024.25,1024.55,1021.45,-0.0017000000000000001
2014-05-29,1020.9,1021.4,1023.1,1020.4,-0.0013
2014-05-30,1020.8,1019.2,1022.0,1018.4,-0.0001
2014-06-02,1024.5,1021.2,1025.5,1021.0,0.0036
2014-06-03,1023.5,1024.8,1026.2,1023.3,-0.001
2014-06-04,1023.5,1023.5,1023.5,1023.5,0.0
2014-06-05,1020.5,1025.3,1026.0,1020.2,-0.0029
2014-06-06,1019.95,1019.95,1019.95,1019.95,-0.0005
2014-06-09,1016.75,1019.8,1020.1,1016.0,-0.0031
2014-06-10,1017.2,1016.15,1018.05,1015.55,0.0004
2014-06-11,1015.8,1016.1,1017.3,1015.6,-0.0014000000000000002
2014-06-12,1017.7,1017.0,1018.7,1015.9,0.0019
2014-06-13,1018.05,1017.35,1018.95,1017.3,0.0003
2014-06-16,1020.5,1018.5,1020.7,1018.5,0.0024
2014-06-17,1022.0,1021.15,1023.15,1020.65,0.0015
2014-06-18,1023.12,1023.58,1024.38,1022.73,0.0011
2014-06-19,1018.92,1017.3,1019.4,1017.3,-0.0040999999999999995
2014-06-20,1021.21,1019.2,1021.35,1018.8,0.0022
2014-06-23,1019.0,1019.9,1020.5,1018.2,-0.0022
2014-06-24,1019.0,1018.9,1019.8,1018.1,0.0
2014-06-25,1019.95,1018.8,1021.7,1018.8,0.0009
2014-06-26,1016.7,1018.1,1018.4,1016.3,-0.0032
2014-06-27,1014.12,1016.48,1016.77,1013.88,-0.0025
2014-06-30,1012.0,1013.4,1014.1,1011.1,-0.0021
2014-07-01,1010.88,1012.02,1013.02,1010.88,-0.0011
2014-07-02,1009.6,1010.75,1011.2,1009.3,-0.0013
2014-07-03,1009.25,1009.3,1011.0,1008.4,-0.0003
2014-07-04,1009.45,1009.15,1010.25,1008.85,0.0002
2014-07-07,1011.5,1008.4,1011.85,1008.4,0.002
2014-07-08,1011.9,1011.5,1012.4,1011.0,0.0004
2014-07-09,1012.25,1012.35,1013.05,1011.85,0.0003
2014-07-10,1013.5,1009.4,1013.9,1009.4,0.0012
2014-07-11,1019.05,1015.75,1021.05,1015.25,0.0055000000000000005
2014-07-14,1019.35,1019.7,1020.6,1017.8,0.0003
2014-07-15,1027.0,1018.85,1028.65,1018.85,0.0075
2014-07-16,1032.15,1027.65,1036.15,1027.65,0.005
2014-07-17,1029.2,1028.55,1033.65,1025.75,-0.0029
2014-07-18,1029.5,1034.2,1035.2,1028.3,0.0003
2014-07-21,1027.05,1029.0,1029.5,1026.2,-0.0024
2014-07-22,1024.6,1025.3,1026.6,1023.7,-0.0024
2014-07-23,1024.2,1023.6,1024.4,1022.3,-0.0004
2014-07-24,1029.45,1024.2,1030.4,1024.2,0.0051
2014-07-25,1026.05,1030.95,1032.65,1026.05,-0.0033
2014-07-28,1026.25,1026.9,1027.6,1023.8,0.0002
2014-07-29,1025.05,1025.3,1026.1,1023.6,-0.0012
2014-07-30,1024.75,1027.25,1027.55,1022.25,-0.0003
2014-07-31,1028.0,1026.65,1028.0,1024.55,0.0032
2014-08-01,1037.75,1033.3,1038.25,1030.9,0.0095
2014-08-04,1033.35,1031.7,1034.5,1029.4,-0.0042
2014-08-05,1028.2,1030.7,1033.1,1028.2,-0.005
2014-08-06,1034.0,1034.55,1035.55,1032.75,0.005600000000000001
2014-08-07,1037.0,1033.05,1037.85,1031.05,0.0029
2014-08-08,1036.55,1036.55,1041.25,1034.05,-0.0004
2014-08-11,1030.4,1030.8,1033.2,1028.6,-0.0059
2014-08-12,1027.15,1029.65,1030.25,1026.05,-0.0032
2014-08-13,1030.25,1027.25,1030.3,1026.85,0.003
2014-08-14,1021.2,1029.65,1031.45,1020.65,-0.0088
2014-08-15,1021.2,1021.2,1021.2,1021.2,0.0
2014-08-18,1017.6,1018.15,1019.95,1015.55,-0.0034999999999999996
2014-08-19,1017.95,1016.65,1019.35,1016.55,0.0003
2014-08-20,1022.85,1019.65,1022.85,1018.95,0.0048
2014-08-21,1023.65,1023.15,1024.85,1022.45,0.0008
2014-08-22,1018.0,1021.2,1022.3,1017.2,-0.0055000000000000005
2014-08-25,1020.05,1019.2,1023.2,1019.2,0.002
2014-08-26,1016.65,1018.1,1019.9,1016.4,-0.0033
2014-08-27,1014.35,1015.3,1016.0,1013.8,-0.0023
2014-08-28,1015.1,1013.75,1015.1,1012.95,0.0007000000000000001
2014-08-29,1014.1,1015.15,1016.85,1013.05,-0.001
2014-09-01,1013.05,1013.55,1015.95,1013.05,-0.001
2014-09-02,1018.6,1013.1,1018.9,1012.3,0.0055000000000000005
2014-09-03,1019.95,1018.6,1022.2,1016.3,0.0013
2014-09-04,1019.1,1018.3,1019.3,1017.3,-0.0008
2014-09-05,1024.65,1023.3,1027.5,1022.8,0.0054
2014-09-08,1024.25,1024.25,1027.35,1024.25,-0.0004
2014-09-09,1034.72,1034.62,1034.72,1034.22,0.0102
2014-09-10,1034.4,1034.5,1034.75,1034.0,-0.0003
2014-09-11,1035.97,1032.14,1036.59,1031.84,0.0015
2014-09-12,1035.3,1036.2,1041.2,1034.8,-0.0006
2014-09-15,1038.5,1038.7,1041.6,1036.7,0.0031
2014-09-16,1036.2,1038.05,1038.05,1032.15,-0.0022
2014-09-17,1034.9,1032.1,1035.5,1032.1,-0.0013
2014-09-18,1043.95,1043.45,1043.95,1040.05,0.0087
2014-09-19,1044.2,1044.05,1048.45,1042.15,0.0002
2014-09-22,1041.0,1041.8,1043.6,1039.1,-0.0031
2014-09-23,1040.15,1043.15,1045.15,1038.15,-0.0008
2014-09-24,1040.02,1040.45,1041.75,1038.25,-0.0001
2014-09-25,1043.65,1040.45,1044.65,1040.45,0.0034999999999999996
2014-09-26,1044.35,1043.35,1044.65,1041.15,0.0007000000000000001
2014-09-29,1053.4,1048.15,1054.45,1048.05,0.0087
2014-09-30,1054.95,1055.9,1057.4,1051.8,0.0015
2014-10-01,1062.95,1057.05,1064.65,1057.05,0.0076
2014-10-02,1061.35,1061.05,1064.05,1057.35,-0.0015
2014-10-03,1061.35,1061.35,1061.35,1061.35,0.0
2014-10-06,1068.9,1074.95,1074.95,1067.85,0.0070999999999999995
2014-10-07,1069.65,1063.95,1070.55,1062.75,0.0007000000000000001
2014-10-08,1075.4,1067.0,1077.05,1067.0,0.0054
2014-10-09,1063.6,1075.4,1075.65,1063.32,-0.011000000000000001
2014-10-10,1074.1,1063.6,1076.07,1063.6,0.009899999999999999
2014-10-13,1067.1,1074.1,1074.9,1066.15,-0.006500000000000001
2014-10-14,1065.78,1066.74,1068.82,1062.1,-0.0012
2014-10-15,1060.97,1065.58,1069.9,1058.13,-0.0045000000000000005
2014-10-16,1061.07,1060.15,1067.81,1057.35,0.0001
2014-10-17,1063.37,1061.02,1067.5,1061.0,0.0022
2014-10-20,1056.2,1063.67,1064.5,1056.2,-0.0067
2014-10-21,1055.3,1056.25,1057.4,1052.9,-0.0009
2014-10-22,1053.74,1055.3,1056.4,1050.92,-0.0015
2014-10-23,1060.5,1053.73,1060.9,1052.75,0.0064
2014-10-24,1057.5,1060.5,1062.8,1055.58,-0.0028000000000000004
2014-10-27,1051.03,1056.7,1057.55,1050.61,-0.0060999999999999995
2014-10-28,1048.03,1051.75,1052.58,1047.5,-0.0029
2014-10-29,1054.19,1047.87,1055.48,1044.7,0.0059
2014-10-30,1054.67,1053.68,1059.84,1053.25,0.0005
2014-10-31,1073.6,1054.66,1075.1,1053.7,0.0179
2014-11-03,1083.15,1082.79,1083.81,1072.15,0.0089
2014-11-04,1078.09,1083.18,1083.84,1076.41,-0.004699999999999999
2014-11-05,1090.54,1079.2,1093.68,1078.9,0.0115
2014-11-06,1091.0,1089.02,1091.94,1084.02,0.0004
2014-11-07,1086.84,1090.52,1095.52,1085.52,-0.0038
2014-11-10,1090.29,1090.08,1090.58,1083.83,0.0032
2014-11-11,1094.72,1090.07,1099.37,1087.42,0.0040999999999999995
2014-11-12,1095.66,1094.78,1103.5,1091.92,0.0009
2014-11-13,1096.68,1095.55,1100.3,1092.26,0.0009
2014-11-14,1100.84,1096.32,1105.71,1095.93,0.0038
2014-11-17,1100.93,1100.17,1104.87,1092.67,0.0001
2014-11-18,1100.85,1101.08,1102.5,1095.85,-0.0001
2014-11-19,1113.8,1100.7,1114.25,1099.62,0.0118
2014-11-20,1111.91,1113.8,1118.15,1110.4,-0.0017000000000000001
2014-11-21,1111.25,1111.73,1116.4,1107.0,-0.0006
2014-11-24,1114.02,1111.19,1118.15,1109.4,0.0025
2014-11-25,1110.22,1113.97,1117.1,1109.0,-0.0034000000000000002
2014-11-26,1103.74,1110.16,1110.6,1103.59,-0.0058
2014-11-27,1100.32,1103.77,1104.6,1096.96,-0.0031
2014-11-28,1113.17,1100.09,1113.27,1099.68,0.011699999999999999
2014-12-01,1110.09,1113.02,1120.63,1106.04,-0.0028000000000000004
2014-12-02,1115.32,1109.9,1116.48,1104.5,0.004699999999999999
2014-12-03,1116.11,1115.32,1118.8,1111.2,0.0007000000000000001
2014-12-04,1112.36,1116.08,1118.8,1110.94,-0.0034000000000000002
2014-12-05,1121.6,1112.11,1122.11,1110.52,0.0083
2014-12-08,1112.06,1122.15,1122.5,1110.82,-0.0085
2014-12-09,1104.93,1112.06,1115.7,1102.15,-0.0064
2014-12-10,1101.62,1104.93,1109.4,1100.0,-0.003
2014-12-11,1102.85,1101.62,1104.11,1096.3,0.0011
2014-12-12,1104.35,1102.55,1107.0,1100.66,0.0014000000000000002
2014-12-15,1097.77,1103.8,1106.4,1097.7,-0.006
2014-12-16,1081.01,1097.77,1099.8,1079.2,-0.015300000000000001
2014-12-17,1097.16,1081.01,1099.5,1080.91,0.0149
2014-12-18,1099.74,1097.83,1106.6,1095.63,0.0024
2014-12-19,1100.11,1099.74,1104.3,1097.26,0.0003
2014-12-22,1100.12,1100.01,1100.9,1094.46,0.0
2014-12-23,1106.57,1100.12,1107.77,1097.46,0.0059
2014-12-24,1104.35,1106.57,1107.44,1101.53,-0.002
2014-12-25,1101.85,1104.35,1104.61,1101.61,-0.0023
2014-12-26,1099.8,1101.75,1102.9,1097.9,-0.0019
2014-12-29,1100.3,1098.6,1100.88,1097.3,0.0005
2014-12-30,1096.92,1100.3,1101.11,1094.89,-0.0031
2014-12-31,1093.9,1096.92,1096.96,1087.67,-0.0028000000000000004
2015-01-01,1092.45,1093.9,1094.28,1092.45,-0.0013
2015-01-02,1106.92,1092.73,1107.27,1092.03,0.0132
2015-01-05,1109.93,1106.9,1112.6,1105.16,0.0027
2015-01-06,1099.0,1109.93,1110.2,1096.75,-0.0098
2015-01-07,1098.74,1099.0,1103.95,1095.1,-0.0002
2015-01-08,1095.51,1098.74,1102.0,1094.89,-0.0029
2015-01-09,1085.82,1095.51,1097.1,1085.32,-0.0088
2015-01-12,1082.72,1085.11,1088.1,1080.9,-0.0029
2015-01-13,1078.78,1082.72,1086.6,1077.42,-0.0036
2015-01-14,1082.85,1078.78,1086.32,1076.76,0.0038
2015-01-15,1075.69,1082.85,1087.7,1074.38,-0.0066
2015-01-16,1079.07,1075.87,1081.6,1073.81,0.0031
2015-01-19,1079.4,1079.3,1084.8,1076.84,0.0003
2015-01-20,1088.02,1079.4,1089.81,1079.15,0.008
2015-01-21,1082.3,1088.02,1092.1,1081.0,-0.0053
2015-01-22,1085.24,1082.3,1089.4,1081.91,0.0027
2015-01-23,1077.51,1085.24,1088.1,1076.08,-0.0070999999999999995
2015-01-26,1080.7,1078.28,1084.08,1077.45,0.003
2015-01-27,1078.01,1080.7,1085.3,1075.5,-0.0025
2015-01-28,1085.87,1078.01,1088.7,1077.6,0.0073
2015-01-29,1099.96,1085.87,1100.77,1085.4,0.013000000000000001
2015-01-30,1102.4,1099.96,1106.3,1092.67,0.0022
2015-02-02,1099.45,1101.9,1104.8,1097.61,-0.0027
2015-02-03,1093.04,1099.45,1101.85,1091.96,-0.0058
2015-02-04,1088.09,1093.04,1093.9,1084.11,-0.0045000000000000005
2015-02-05,1086.54,1088.09,1093.3,1085.65,-0.0014000000000000002
2015-02-06,1098.01,1086.54,1098.64,1085.31,0.0106
2015-02-09,1095.23,1097.75,1100.4,1094.81,-0.0025
2015-02-10,1099.3,1095.23,1100.76,1088.54,0.0037
2015-02-11,1108.25,1099.3,1110.15,1096.21,0.008100000000000001
2015-02-12,1101.56,1108.25,1112.32,1101.47,-0.006
2015-02-13,1097.88,1101.22,1102.21,1095.46,-0.0033
2015-02-16,1101.77,1097.67,1104.2,1094.06,0.0034999999999999996
2015-02-17,1108.87,1101.77,1109.2,1097.9,0.0064
2015-02-18,1108.62,1108.87,1114.97,1107.93,-0.0002
2015-02-19,1111.82,1108.62,1113.7,1108.27,0.0029
2015-02-20,1110.56,1111.75,1112.84,1109.7,-0.0011
2015-02-23,1108.4,1108.95,1112.3,1107.65,-0.0019
2015-02-24,1105.83,1108.4,1116.48,1105.37,-0.0023
2015-02-25,1100.71,1105.83,1106.7,1097.49,-0.0046
2015-02-26,1102.65,1100.71,1103.19,1093.87,0.0018
2015-02-27,1101.28,1102.4,1102.86,1097.51,-0.0012
2015-03-02,1103.05,1102.05,1106.7,1100.1,0.0016
2015-03-03,1096.83,1103.05,1105.1,1095.35,-0.005600000000000001
2015-03-04,1101.52,1096.83,1102.6,1094.87,0.0043
2015-03-05,1102.35,1101.52,1103.35,1099.63,0.0008
2015-03-06,1110.81,1101.95,1112.84,1097.33,0.0077
2015-03-09,1115.0,1111.41,1117.09,1108.4,0.0038
2015-03-10,1127.41,1115.05,1127.41,1115.0,0.0111
2015-03-11,1132.08,1127.5,1133.27,1123.9,0.0040999999999999995
2015-03-12,1125.64,1132.08,1136.8,1119.25,-0.005699999999999999
2015-03-13,1138.12,1125.97,1139.01,1121.38,0.0111
2015-03-16,1131.91,1138.35,1139.11,1128.83,-0.0055000000000000005
2015-03-17,1129.3,1131.71,1133.5,1125.53,-0.0023
2015-03-18,1111.66,1129.15,1130.95,1111.32,-0.015600000000000001
2015-03-19,1122.03,1111.83,1124.36,1110.59,0.009300000000000001
2015-03-20,1113.51,1122.07,1128.15,1111.61,-0.0076
2015-03-23,1106.73,1113.5,1120.0,1105.46,-0.0060999999999999995
2015-03-24,1103.69,1106.62,1109.6,1100.73,-0.0027
2015-03-25,1101.9,1103.69,1106.78,1099.35,-0.0016
2015-03-26,1105.07,1101.9,1109.2,1100.35,0.0029
2015-03-27,1103.73,1105.05,1107.55,1102.75,-0.0012
2015-03-30,1107.49,1104.25,1108.38,1103.05,0.0034000000000000002
2015-03-31,1108.99,1106.31,1113.4,1105.88,0.0014000000000000002
2015-04-01,1098.3,1108.99,1109.5,1096.77,-0.0096
2015-04-02,1091.29,1098.3,1101.6,1089.36,-0.0064
2015-04-03,1086.48,1091.23,1097.8,1084.1,-0.0044
2015-04-06,1086.13,1085.89,1089.9,1083.7,-0.0003
2015-04-07,1095.57,1085.82,1095.91,1085.6,0.0087
2015-04-08,1092.93,1095.57,1096.9,1089.18,-0.0024
2015-04-09,1096.74,1092.98,1097.15,1089.95,0.0034999999999999996
2015-04-10,1093.96,1096.74,1098.0,1092.64,-0.0025
2015-04-13,1101.64,1094.26,1103.89,1092.9,0.006999999999999999
2015-04-14,1092.06,1101.61,1102.78,1091.14,-0.0087
2015-04-15,1092.34,1092.06,1099.5,1091.57,0.0003
2015-04-16,1084.45,1092.39,1096.28,1081.72,-0.0072
2015-04-17,1083.79,1084.57,1087.7,1078.84,-0.0006
2015-04-20,1083.25,1083.11,1085.4,1077.67,-0.0005
2015-04-21,1083.02,1083.26,1086.5,1081.5,-0.0002
2015-04-22,1084.07,1083.33,1085.8,1076.0,0.001
2015-04-23,1080.97,1084.0,1085.8,1079.62,-0.0029
2015-04-24,1076.39,1080.97,1082.35,1075.1,-0.0042
2015-04-27,1069.01,1077.6,1077.86,1068.36,-0.0069
2015-04-28,1064.38,1069.01,1072.8,1063.7,-0.0043
2015-04-29,1070.32,1064.37,1073.57,1064.01,0.005600000000000001
2015-04-30,1077.34,1069.94,1078.85,1067.8,0.0066
2015-05-01,1081.35,1077.07,1083.03,1075.71,0.0037
2015-05-04,1081.83,1081.25,1083.4,1079.19,0.0004
2015-05-05,1081.34,1081.67,1084.63,1080.57,-0.0005
2015-05-06,1080.35,1081.4,1083.6,1077.8,-0.0009
2015-05-07,1094.01,1080.2,1097.2,1078.68,0.0126
2015-05-08,1087.99,1094.11,1095.0,1087.01,-0.0055000000000000005
2015-05-11,1097.14,1088.4,1097.9,1084.8,0.0084
2015-05-12,1093.24,1097.14,1098.8,1092.22,-0.0036
2015-05-13,1092.97,1093.22,1101.2,1089.88,-0.0002
2015-05-14,1088.61,1092.97,1098.3,1088.4,-0.004
2015-05-15,1083.72,1089.16,1095.8,1083.46,-0.0045000000000000005
2015-05-18,1090.45,1084.1,1091.35,1083.6,0.0062
2015-05-19,1095.37,1090.45,1096.15,1088.15,0.0045000000000000005
2015-05-20,1096.28,1095.39,1099.15,1093.67,0.0008
2015-05-21,1093.32,1096.16,1097.92,1092.48,-0.0027
2015-05-22,1096.68,1093.32,1096.75,1088.9,0.0031
2015-05-25,1096.96,1097.55,1098.31,1096.39,0.0003
2015-05-26,1107.92,1097.02,1108.35,1096.69,0.01
2015-05-27,1109.43,1107.75,1112.21,1104.19,0.0014000000000000002
2015-05-28,1108.68,1109.43,1111.62,1104.49,-0.0007000000000000001
2015-05-29,1113.01,1108.68,1115.64,1106.89,0.0039000000000000003
2015-06-01,1116.2,1113.35,1117.31,1109.4,0.0029
2015-06-02,1107.58,1116.15,1117.8,1106.87,-0.0077
2015-06-03,1107.51,1107.6,1110.8,1103.9,-0.0001
2015-06-04,1113.65,1107.43,1114.7,1106.82,0.0055000000000000005
2015-06-05,1124.54,1113.7,1124.8,1110.75,0.0098
2015-06-08,1118.87,1124.95,1126.95,1118.12,-0.005
2015-06-09,1121.45,1118.87,1123.25,1117.75,0.0023
2015-06-10,1110.86,1121.45,1123.2,1108.0,-0.009399999999999999
2015-06-11,1113.44,1110.72,1116.19,1105.9,0.0023
2015-06-12,1112.17,1113.4,1118.32,1109.19,-0.0011
2015-06-15,1116.62,1112.35,1119.6,1111.89,0.004
2015-06-16,1118.74,1116.62,1120.74,1115.77,0.0019
2015-06-17,1115.15,1118.67,1124.69,1112.27,-0.0032
2015-06-18,1105.58,1113.78,1114.9,1101.33,-0.0086
2015-06-19,1103.2,1105.94,1108.8,1100.6,-0.0022
2015-06-22,1101.38,1102.85,1104.8,1098.2,-0.0016
2015-06-23,1106.73,1101.46,1109.23,1100.67,0.0049
2015-06-24,1110.18,1106.09,1112.63,1104.9,0.0031
2015-06-25,1111.98,1109.56,1113.33,1108.12,0.0016
2015-06-26,1122.95,1111.99,1126.47,1110.84,0.009899999999999999
2015-06-29,1120.16,1122.94,1128.6,1118.4,-0.0025
2015-06-30,1120.03,1120.07,1121.8,1115.2,-0.0001
2015-07-01,1125.21,1119.41,1126.97,1115.77,0.0046
2015-07-02,1123.5,1125.19,1127.03,1119.08,-0.0015
2015-07-03,1122.6,1123.5,1125.53,1117.55,-0.0008
2015-07-06,1126.09,1122.16,1129.5,1122.14,0.0031
2015-07-07,1134.8,1126.43,1137.85,1125.79,0.0077
2015-07-08,1135.53,1134.78,1140.0,1132.19,0.0006
2015-07-09,1132.22,1136.37,1140.8,1129.75,-0.0029
2015-07-10,1131.2,1132.23,1134.1,1126.46,-0.0009
2015-07-13,1136.59,1131.84,1137.27,1128.25,0.0048
2015-07-14,1143.21,1136.61,1145.05,1135.66,0.0058
2015-07-15,1147.51,1142.86,1149.25,1139.53,0.0038
2015-07-16,1146.79,1147.47,1151.3,1143.02,-0.0006
